id_fact_check|fc_title|fc_url_poynter|fc_rl_fact_checker|fc_agency|fc_country|fc_date|id_tweet_replier|rep_user_id|rep_created_at|rep_text|rep_lang|rep_like_count|rep_rt_count|id_tweet_spreader|sp_user_id|sp_created_at|sp_text|sp_lang|sp_like_count|sp_rt_count
901|FALSE: US Centers for Disease Control and Prevention (CDC) increased the Covid-19 death toll by 1,600 percent because they illegally altered rules for reporting mortality data.|https://www.poynter.org/?ifcn_misinformation=us-centers-for-disease-control-and-prevention-cdc-increased-the-covid-19-death-toll-by-1600-percent-because-they-illegally-altered-rules-for-reporting-mortality-data|https://factcheck.afp.com/cdc-did-not-illegally-change-mortality-count-rules-inflate-covid-19-toll|AFP|United States|2021/02/20|1537966699785244672|1253749095400984577|2022-06-18T01:13:29.000Z|@tdastrong @legotoes @Arleneandwhirrz @RandPaul https://t.co/0Yx5Revl0M|qme|0|0|1537965125755236352|1593862350|2022-06-18T01:07:14.000Z|@DTrumptheWorst @legotoes @Arleneandwhirrz @RandPaul No I don’t believe you did with anything other than your bias|en|0|0
911|FALSE: You are 300-900 times more likely to die after getting the COVID-19 vaccine compared to the flu vaccine|https://www.poynter.org/?ifcn_misinformation=you-are-300-900-times-more-likely-to-die-after-getting-the-covid-19-vaccine-compared-to-the-flu-vaccine|https://healthfeedback.org/claimreview/misleading-to-compare-the-safety-of-covid-19-and-flu-vaccines-based-solely-on-vaers-reports-vaers-reports-alone-cannot-demonstrate-that-a-vaccine-caused-an-adverse-event/|Science Feedback|United States|2021/02/15|1540764867128307712|1373252581330448387|2022-06-25T18:32:25.000Z|@stenberg_jane @jpsbman @SGirardau @Paulatics https://t.co/ir38BfBQob|qme|0|0|1540751751803838466|3241815380|2022-06-25T17:40:18.000Z|@sharktatoe @jpsbman @SGirardau @Paulatics Just looked at two sets of stats.  They might have more side effects but still in the same range as other vaccines|en|0|0
922|FALSE: The CDC inflated COVID-19 deaths by at least 1,600 percent because it changed the way death certificates are reported|https://www.poynter.org/?ifcn_misinformation=the-cdc-inflated-covid-19-deaths-by-at-least-1600-percent-because-it-changed-the-way-death-certificates-are-reported|https://healthfeedback.org/claimreview/the-cdc-didnt-introduce-a-major-rule-change-to-inflate-covid-19-deaths-there-have-been-more-than-490000-excess-deaths-in-the-u-s-to-date/|Science Feedback|United States|2021/02/10|1545785548115251200|1962812646|2022-07-09T15:02:48.000Z|"@Dandisk89765 @ramirezwasafool @SarahHo68844401 @sophiefloating @NickPye10 The CDC reports were erroneous too. 

https://t.co/oPdmiM2Mjp"|en|0|0|1545785124700262400|1962812646|2022-07-09T15:01:07.000Z|"@Dandisk89765 @ramirezwasafool @SarahHo68844401 @sophiefloating @NickPye10 I understand fully. 
They definitely did NOT here.  
And our ONS stats only use death certs which were higher."|en|0|0
933|FALSE: A man blowing vape smoke through various face masks shows that they do not help prevent the spread of coronavirus|https://www.poynter.org/?ifcn_misinformation=a-man-blowing-vape-smoke-through-various-face-masks-shows-that-they-do-not-help-prevent-the-spread-of-coronavirus|https://factcheck.afp.com/doctor-expired-license-falsely-claims-masks-dont-work|AFP|United States|2021/02/05|1545616733570048002|22198772|2022-07-09T03:52:00.000Z|@Lindsay46791735 @aaronhoyland https://t.co/2ZDlByYeMq|qme|0|0|1545489215361691648|1495816591585406977|2022-07-08T19:25:17.000Z|"@bonbon663 @aaronhoyland https://t.co/RXh46mUoCs
Lmfao..you were saying.."|en|0|0
938|FALSE: “New evidence ties COVID-19 creation to research funded by Fauci”|https://www.poynter.org/?ifcn_misinformation=new-evidence-ties-covid-19-creation-to-research-funded-by-fauci|https://www.politifact.com/factchecks/2021/feb/08/worldnetdaily/no-dr-anthony-fauci-did-not-fund-research-tied-cov/|PolitiFact|United States|2021/02/01|1542135862712061953|1110881843828666370|2022-06-29T13:20:15.000Z|@TMassenger @salstrange https://t.co/UbRCQYve1y|qme|0|0|1542134268708659200|1372291531961421828|2022-06-29T13:13:55.000Z|@theBEnote @salstrange We're not saying the virus was not deadly,  We're saying ( they ) say it was deadly and would you have taken the shot if your knew earlier that Dr. Fouci is the owner of the laboratory in Wuhan China ? they will tell you anything at War time.😎|en|0|0
938|FALSE: “New evidence ties COVID-19 creation to research funded by Fauci”|https://www.poynter.org/?ifcn_misinformation=new-evidence-ties-covid-19-creation-to-research-funded-by-fauci|https://www.politifact.com/factchecks/2021/feb/08/worldnetdaily/no-dr-anthony-fauci-did-not-fund-research-tied-cov/|PolitiFact|United States|2021/02/01|1540369133837004801|258397999|2022-06-24T16:19:54.000Z|"@LordHawHaw6 @0xRektFreak @VoteDemsOut2022 And you're reported for disinformation.  On the other hand, this covers the facts with citations to vetted sources:
https://t.co/mIhmf9iSNo"|en|0|0|1540368399464906752|1395211298074472454|2022-06-24T16:16:59.000Z|@PaintballWolf @0xRektFreak @VoteDemsOut2022 Actually China did that with the help of dr. Fauci and his sick experiments Obama got rid of those labs for being too dangerous so they set up shop in China and now it got out because of lax regulations|en|0|0
938|FALSE: “New evidence ties COVID-19 creation to research funded by Fauci”|https://www.poynter.org/?ifcn_misinformation=new-evidence-ties-covid-19-creation-to-research-funded-by-fauci|https://www.politifact.com/factchecks/2021/feb/08/worldnetdaily/no-dr-anthony-fauci-did-not-fund-research-tied-cov/|PolitiFact|United States|2021/02/01|1538313646589321217|1243246374285643776|2022-06-19T00:12:08.000Z|@freespchmatters @crypto_boobie @jasonselvig No, Dr. Anthony Fauci did not fund research tied to COVID-19 ‘creation’. https://t.co/GOjSwrelEh|en|1|0|1538299290027696134|1520040345832235013|2022-06-18T23:15:05.000Z|@crypto_boobie @jasonselvig He sure did. And he helped start the goddamn thing. He helped fund the Wuhan lab. I bet you don’t even know about that right. Do you think it’s still from a wet market and a bat. Follow the money.|en|0|0
938|FALSE: “New evidence ties COVID-19 creation to research funded by Fauci”|https://www.poynter.org/?ifcn_misinformation=new-evidence-ties-covid-19-creation-to-research-funded-by-fauci|https://www.politifact.com/factchecks/2021/feb/08/worldnetdaily/no-dr-anthony-fauci-did-not-fund-research-tied-cov/|PolitiFact|United States|2021/02/01|1537242832485744640|76713848|2022-06-16T01:17:06.000Z|"@FoxNews @JesseBWatters 🛑DISINFORMATION ALERT🛑: Fauci, has dedicated over 40 years of his life through multiple presidents SAVING our LIVES.
PolitiFact - No, Dr. Anthony Fauci did not fund research tied to COVID-19 ‘creation’ https://t.co/dyhpqPhf6q"|en|1|0|1537240960769241088|1367531|2022-06-16T01:09:40.000Z|.@JesseBWatters to Fauci: Coronavirus escaped from a lab funded by you https://t.co/GDmh8HaRDS|en|1233|229
959|FALSE: The World Health Organization released guidance to laboratories to reduce the cycle count in PCR tests, as the current cycle counts are too high and result in false-positives.|https://www.poynter.org/?ifcn_misinformation=the-world-health-organization-released-guidance-to-laboratories-to-reduce-the-cycle-count-in-pcr-tests-as-the-current-cycle-counts-are-too-high-and-result-in-false-positives|https://healthfeedback.org/claimreview/most-positive-pcr-test-results-are-true-positives-who-information-notice-didnt-change-threshold-or-criteria-for-a-positive-test/|Science Feedback|United States|2021/01/22|1543220505708490754|309344116|2022-07-02T13:10:14.000Z|@trex_mrs @melissaemw @TGAgovau This then. https://t.co/3898RXAAKQ|en|1|0|1543212636317560832|2870206453|2022-07-02T12:38:58.000Z|"@HelenCarroll4 @melissaemw @TGAgovau Omg love Reuters?????

You do know that a board member sits on both the Reuters board AND the Pfizer board 🤯

This is one of the most heavily conflicted ""news"" sites in the world at present imo

For honesty and transparency that should never happen!

But you believe otherwise.."|en|1|0
964|FALSE: World Health Organization changed COVID-19 testing protocols for political reasons following Joe Biden’s inauguration and admitted that false-positive cases had been inflating the case count.|https://www.poynter.org/?ifcn_misinformation=world-health-organization-changed-covid-19-testing-protocols-for-political-reasons-following-joe-bidens-inauguration-and-admitted-that-false-positive-cases-had-been-inflating-the-case-count|https://www.factcheck.org/2021/01/scicheck-viral-posts-distort-who-guidance-on-covid-19-tests/|FactCheck.org|United States|2021/01/20|1536431094500835329|339580586|2022-06-13T19:31:33.000Z|"@QUzelman @JDCBurnhil @PRider1980 @AkermanisJohn @covid_parent The Ct &lt;28 was for collecting samples for a breakthrough investigation. Nothing was changed on the testing itself.

For the WHO that lowered cycles from 35 to 20 you're referring to the WHO Notice where they're basically saying ""Read The F*cking Manual""?

https://t.co/pNGaK7yQUB"|en|0|0|1536426713160245250|2266351348|2022-06-13T19:14:08.000Z|"@Dozzle101 @JDCBurnhil @PRider1980 @AkermanisJohn @covid_parent For cases with a known RT-PCR cycle threshold (Ct) value, submit only specimens with Ct value ≤28 to CDC for sequencing.
https://t.co/0rvWBiNDtL
WHO lowered cycles from 35 to 20 the day of Sleepy Joes inauguration. Amazing how Cases went down! #ScienceisPoliticalScience"|en|0|0
991|FALSE: “The COVID-19 virus does not exist”; “The virus has never been isolated”; “The virus does not fulfil Koch’s postulates”|https://www.poynter.org/?ifcn_misinformation=the-covid-19-virus-does-not-exist-the-virus-has-never-been-isolated-the-virus-does-not-fulfil-kochs-postulates|https://healthfeedback.org/claimreview/the-virus-that-causes-covid-19-exists-and-was-identified-and-isolated-multiple-times-by-independent-research-groups/|Science Feedback|United States|2020/12/29|1541833466844590080|447054242|2022-06-28T17:18:39.000Z|@MayankPincha @ZombiApocolypse @sarah_allsop @IwanDerErste @RWNJ_ @LauraDuncan2022 You mean that old out of date thing from the 1800's hahahahaha talk about being stuck in the past hahahahahahhahahahahahahahahahahaha I look forward to yiu complaining blah blah blah like a good little.antivaxxer  https://t.co/VAeR1dghkl|en|0|0|1541830322303561728|77804350|2022-06-28T17:06:09.000Z|@Sharky_vs_Evil @ZombiApocolypse @sarah_allsop @IwanDerErste @RWNJ_ @LauraDuncan2022 Prove the existence/ pathogenicity/ contagiousness of corona virus based on Koch’s postulate.|en|0|0
1012|FALSE: CDC COVID-19 survival rates are 99.997% for people ages 0 to 19, 99.98% for people ages 20 to 49, 99.5% for people ages 50 to 69, and 94.6% for people over 70.|https://www.poynter.org/?ifcn_misinformation=cdc-covid-19-survival-rates-are-99-997-for-people-ages-0-to-19-99-98-for-people-ages-20-to-49-99-5-for-people-ages-50-to-69-and-94-6-for-people-over-70|https://www.politifact.com/factchecks/2020/dec/22/tweets/viral-tweet-cites-made-cdc-covid-19-survival-rates/|PolitiFact|United States|2020/12/16|1546170449121402884|1597459794|2022-07-10T16:32:16.000Z|@janelleybelley3 @DarylHerington @EricThompson001 @jstylman https://t.co/RcyGs0SAzQ|qme|0|0|1546169559995936768|1325560298888073218|2022-07-10T16:28:44.000Z|@DarylHerington @bigeyedfish4140 @EricThompson001 @jstylman No amount of evidence will ever convince an idiot. You’re wasting your time.|en|0|0
1012|FALSE: CDC COVID-19 survival rates are 99.997% for people ages 0 to 19, 99.98% for people ages 20 to 49, 99.5% for people ages 50 to 69, and 94.6% for people over 70.|https://www.poynter.org/?ifcn_misinformation=cdc-covid-19-survival-rates-are-99-997-for-people-ages-0-to-19-99-98-for-people-ages-20-to-49-99-5-for-people-ages-50-to-69-and-94-6-for-people-over-70|https://www.politifact.com/factchecks/2020/dec/22/tweets/viral-tweet-cites-made-cdc-covid-19-survival-rates/|PolitiFact|United States|2020/12/16|1544186396818059265|794547903213621248|2022-07-05T05:08:21.000Z|"@anacottsteel @TaraJoyNYR @DanPonceTV Nope. That was proven to be a fake a long time ago. The CDC has stated that they have never and will never use the term ""survival rate"". That's the first giveaway. 
https://t.co/PgMUNJpVuf"|en|0|0|1544181563822379011|21410658|2022-07-05T04:49:08.000Z|@Colsen54 @TaraJoyNYR @DanPonceTV Actually those are CDC numbers.|en|0|0
1012|FALSE: CDC COVID-19 survival rates are 99.997% for people ages 0 to 19, 99.98% for people ages 20 to 49, 99.5% for people ages 50 to 69, and 94.6% for people over 70.|https://www.poynter.org/?ifcn_misinformation=cdc-covid-19-survival-rates-are-99-997-for-people-ages-0-to-19-99-98-for-people-ages-20-to-49-99-5-for-people-ages-50-to-69-and-94-6-for-people-over-70|https://www.politifact.com/factchecks/2020/dec/22/tweets/viral-tweet-cites-made-cdc-covid-19-survival-rates/|PolitiFact|United States|2020/12/16|1536369733552918531|2233679138|2022-06-13T15:27:43.000Z|"@Sheryl1003 @nilikm @JustinTrudeau This claim is false. 

https://t.co/AfmFPqjrlJ https://t.co/XM0cqfT62S"|en|9|0|1536367797302870016|29174766|2022-06-13T15:20:01.000Z|@nilikm @JustinTrudeau 0-20 yr olds have a 99.997% recovery rate &amp; are typically not even symptomatic. If they are symptoms are very mild &amp; last about 3 days. Why anyone would inject this poison into their healthy kids is mind blowing. Over 1200 potential adverse effects.|en|138|9
1043|FALSE: Masks will kill quite a few people, it’s well known that they reduce blood oxygen levels and those with respiratory and cardiac disorders will die.|https://www.poynter.org/?ifcn_misinformation=masks-will-kill-quite-a-few-people-its-well-known-that-they-reduce-blood-oxygen-levels-and-those-with-respiratory-and-cardiac-disorders-will-die|https://www.politifact.com/factchecks/2020/dec/03/facebook-posts/masks-do-not-kill-people-and-do-not-reduce-blood-o/|PolitiFact|United States|2020/11/30|1539651376179204096|114407312|2022-06-22T16:47:48.000Z|@bo1drealist @Notapgagolfer @JoanFrancesPen1 @hrkbenowen https://t.co/XEp2BxLKhC|qme|0|0|1539625203298406401|1435572351895212036|2022-06-22T15:03:47.000Z|@themerk08 @Notapgagolfer @JoanFrancesPen1 @hrkbenowen Find me another peer-reviewed study of 602 million people and then we'll talk. 😉 Until then...you've only continued to prove the point that the left hand doesn't know what the right hand is doing when it comes to mitigation efforts across the world.|en|0|0
1063|FALSE: Director of the U.S. National Institute for Allergy and Infectious Diseases Anthony Fauci stated that large numbers of positive COVID-19 cases may arise from oversensitive tests that pick up mere fragments of the virus. Hence many patients may have been receiving false-positive test results.|https://www.poynter.org/?ifcn_misinformation=director-of-the-u-s-national-institute-for-allergy-and-infectious-diseases-anthony-fauci-stated-that-large-numbers-of-positive-covid-19-cases-may-arise-from-oversensitive-tests-that-pick-up-mere-frag|https://healthfeedback.org/claimreview/claim-that-high-pcr-test-sensitivity-inflates-covid-19-cases-wrongly-conflates-the-issue-of-contagiousness-with-the-presence-of-infection/|Science Feedback|United States|2020/11/09|1544546579767492614|2933415101|2022-07-06T04:59:35.000Z|"@SteveW928 @realJeremyWard @queen_goth @pussycat_josie @US_OGA This one?
https://t.co/uKiUsIdYoJ"|en|0|0|1544545993466658817|258963411|2022-07-06T04:57:15.000Z|@WDavidD334 @realJeremyWard @queen_goth @pussycat_josie @US_OGA Well, for example, I posted a clip of Fauci from a virology podcast talking about the reliability of PCR results at the number of cycles that were being run. But, at the time, anything casting doubt on PCR was considered ban-able misinformation, even if true.|en|0|0
1066|Misleading: Thalidomide was a “rapid approved drug” introduced in 1957 that caused birth defects; be careful of the coming COVID-19 vaccines|https://www.poynter.org/?ifcn_misinformation=thalidomide-was-a-rapid-approved-drug-introduced-in-1957-that-caused-birth-defects-be-careful-of-the-coming-covid-19-vaccines|https://healthfeedback.org/claimreview/covid-19-vaccine-candidates-are-rigorously-tested-for-safety-during-clinical-trials-unlike-thalidomide-misleading-to-equate-the-two/|Science Feedback|United States|2020/11/02|1539254093641928705|1355488272|2022-06-21T14:29:08.000Z|@MLB21813569 @MdBreathe @GillianBateman5 @US_FDA https://t.co/NWZzwnLBpx|qme|5|0|1539162266540683264|1405813706030780419|2022-06-21T08:24:15.000Z|@MdBreathe @GillianBateman5 @US_FDA https://t.co/BcwOnKsRNx|qme|1077|481
1079|FALSE: Most deaths in the 1918 influenza pandemic originated from bacterial pneumonia caused by face masks and that Dr Anthony Fauci, the US government’s top expert in the fight against COVID-19, knew about it.|https://www.poynter.org/?ifcn_misinformation=most-deaths-in-the-1918-influenza-pandemic-originated-from-bacterial-pneumonia-caused-by-face-masks-and-that-dr-anthony-fauci-the-us-governments-top-expert-in-the-fight-against-covid-19-kne|https://factcheck.afp.com/bacterial-pneumonia-complication-influenza-not-linked-mask-wearing|AFP|United States|2020/10/23|1538479608466706435|32276952|2022-06-19T11:11:36.000Z|"@pantherrod @DHSCgovuk Nevermind…as I thought, you’re spreading lies.  Reported.

https://t.co/UAaOoQhvv6

https://t.co/7ZXXUoc4cs

https://t.co/E1rZVoPBB5

https://t.co/anEmp9K4d6

https://t.co/URqrO1biUg

https://t.co/LBivoaex6Q"|en|1|0|1538330963318427648|1221390342|2022-06-19T01:20:57.000Z|@DHSCgovuk https://t.co/r9gPIlqyNU|qme|2|1
1085|FALSE: Anthony Fauci co-authored a study published in 2008 showing that Spanish flu deaths were due to bacterial pneumonia from wearing face masks|https://www.poynter.org/?ifcn_misinformation=anthony-fauci-co-authored-a-study-published-in-2008-showing-that-spanish-flu-deaths-were-due-to-bacterial-pneumonia-from-wearing-face-masks|https://healthfeedback.org/claimreview/a-2008-study-co-authored-by-anthony-fauci-did-not-find-that-masks-caused-bacterial-pneumonia-contrary-to-viral-social-media-claim/|Science Feedback|United States|2020/10/19|1536905716241408002|1383611431820480516|2022-06-15T02:57:31.000Z|@McQueen333 https://t.co/LX3F4rxZDT|qme|0|0|1536802163288068103|353252380|2022-06-14T20:06:02.000Z|@Philebuster @kimberlyg65 @PHealthGnome https://t.co/TxWFZ51PXb|qme|0|0
1125|FALSE: Cloth masks cannot block smoke particles which are larger than viruses, so masks cannot stop the spread of the virus|https://www.poynter.org/?ifcn_misinformation=cloth-masks-cannot-block-smoke-particles-which-are-larger-than-viruses-so-masks-cannot-stop-the-spread-of-the-virus|https://healthfeedback.org/claimreview/cloth-masks-are-effective-at-reducing-virus-transmission-because-it-spreads-in-respiratory-droplets-which-are-larger-than-smoke-particles-and-the-pores-in-fabric/|Science Feedback|United States|2020/09/11|1538793918854311937|1107974486056468481|2022-06-20T08:00:34.000Z|"@KerryOLeary4 @notasoreloser @JaquePierre4 @8BrianVogel4 @sundog723 @Hirdman @paullombardi2 @Julie_NoNumbers @HoundTheLibs @Kimberl47031679 @FemmeVoilet @ctramseur @teamphil @account_walt @FanDoug @ThePurpTruth @tommytatumnews @garygreno @TrashPanda_FML @Joel_at_Work @AngryFleas @itisjustmebabe @belvethesurviv @ijaydenx @EarthOne_13 @PogueMoran @EXPOSECORRUPT11 @David4677484957 @PootDibou @ryNOdis @AnglerLouisiana @CommentPleasure @DDerylDowney @DocFangFang @BconnectedJ @JayPotter__ @ever_texas4 @sandraclunie @WCSmith50952576 @CanYouHearMeN15 @EviemaRee777 @PhilipPower13 @BeColorblind @Tom_Neverwinter @BrightAndHollow @marvin_hill123 @isthats75228187 @rhsibley @nikkillavender @comp1120 Here's some for you.
https://t.co/wiuD5hL3OM"|en|1|0|1538745962960523264|817216724839694336|2022-06-20T04:50:00.000Z|@notasoreloser @JaquePierre4 @8BrianVogel4 @sundog723 @Hirdman @paullombardi2 @Julie_NoNumbers @HoundTheLibs @Kimberl47031679 @FemmeVoilet @ctramseur @teamphil @account_walt @FanDoug @ThePurpTruth @tommytatumnews @garygreno @TrashPanda_FML @Joel_at_Work @AngryFleas @itisjustmebabe @belvethesurviv @ijaydenx @EarthOne_13 @PogueMoran @Paul4dogs @EXPOSECORRUPT11 @David4677484957 @PootDibou @ryNOdis @AnglerLouisiana @CommentPleasure @DDerylDowney @DocFangFang @BconnectedJ @JayPotter__ @ever_texas4 @sandraclunie @WCSmith50952576 @CanYouHearMeN15 @EviemaRee777 @PhilipPower13 @BeColorblind @Tom_Neverwinter @BrightAndHollow @marvin_hill123 @isthats75228187 @rhsibley @nikkillavender @comp1120 You can see smoke from pollution but you can’t see viruses. Learn some science.|en|0|0
1138|FALSE: Social media posts shared thousands of times and retweeted by President Donald Trump claim the U.S Centers for Disease Control and Prevention cut the national COVID-19 death toll by 94%, citing a CDC comorbidity chart.|https://www.poynter.org/?ifcn_misinformation=social-media-posts-shared-thousands-of-times-and-retweeted-by-president-donald-trump-claim-the-u-s-centers-for-disease-control-and-prevention-cut-the-national-covid-19-death-toll-by-94-citing-a-cdc-c|https://factcheck.afp.com/trump-retweets-false-claim-cdc-cut-covid-19-death-toll-94|AFP|United States|2020/08/29|1538390194734485504|1131237989818994688|2022-06-19T05:16:18.000Z|"@highbrow_nobrow First I thought this can not possibly be true: Too low!
But then I saw it is just about 3 months. 
Yes, this may make sense. 
Of course all over time Trump did like 10 times of that. 
And his rallies were in relation his least way of 
killing US citizens.
https://t.co/l2hKm1bREq"|en|0|0|1537162382564380673|4018888580|2022-06-15T19:57:25.000Z|"Study links Trump rallies to more than 700 Covid deaths:

""The working paper, released late Friday, examined the impact of 18 rallies held between June 20 and Sept. 30.""

Trump's rallies during the pandemic were completely obscene. They were linked to hundreds of deaths. https://t.co/acGhGKgmWf"|en|152|64
1139|FALSE: The CDC updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from COVID-19.|https://www.poynter.org/?ifcn_misinformation=the-cdc-updated-the-covid-19-number-to-admit-that-only-6-of-all-the-153504-deaths-recorded-actually-died-from-covid-19|https://www.factcheck.org/2020/09/cdc-did-not-admit-only-6-of-recorded-deaths-from-covid-19/|FactCheck.org|United States|2020/08/29|1538967609278099456|87612386|2022-06-20T19:30:45.000Z|"@Truth_in_Number @unlibUSA @JVR926 It's literally from the CDC website. Here's the archive:
https://t.co/APsx778PbH

Not only that, they mentioned it in speeches at least twice. &amp; this fact check site, debunking a periphery claim, confirms the 6%.
https://t.co/XiTn2W0zfe https://t.co/cCoUugvjHt"|en|0|0|1538958988020264966|1433554491928834051|2022-06-20T18:56:29.000Z|"@csharpner @unlibUSA @JVR926 Made up number. The CDC number reported any such thing. 

You should learn the definition of ""Underlying cause of death"" and ""contributing condition"" before you embarrass yourself further."|en|1|0
1139|FALSE: The CDC updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from COVID-19.|https://www.poynter.org/?ifcn_misinformation=the-cdc-updated-the-covid-19-number-to-admit-that-only-6-of-all-the-153504-deaths-recorded-actually-died-from-covid-19|https://www.factcheck.org/2020/09/cdc-did-not-admit-only-6-of-recorded-deaths-from-covid-19/|FactCheck.org|United States|2020/08/29|1537552777215234048|1519895942555570177|2022-06-16T21:48:43.000Z|@PositivePoison @BrianRippley @JennaEllisEsq Another lie. It’s all you do isn’t it? https://t.co/yo2pXss6nF|en|0|0|1537294563827666945|570097148|2022-06-16T04:42:40.000Z|@BrianRippley @JennaEllisEsq Start w CDC admitting 6% of those they listed as “covid deaths” for 2 yrs really died OF covid.Other 94% really died of other causes but happened to test + for covid. CDC abandoned distinction requirement reporting for covid ONLY. But no worry-leftist media covering their ass.|en|7|1
1139|FALSE: The CDC updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from COVID-19.|https://www.poynter.org/?ifcn_misinformation=the-cdc-updated-the-covid-19-number-to-admit-that-only-6-of-all-the-153504-deaths-recorded-actually-died-from-covid-19|https://www.factcheck.org/2020/09/cdc-did-not-admit-only-6-of-recorded-deaths-from-covid-19/|FactCheck.org|United States|2020/08/29|1537225715497611266|318130032|2022-06-16T00:09:05.000Z|"@BillInAus1 @MissMambaM @StevePriceMedia @AusTodayListnr Is this what you're referring to?

https://t.co/SOZ8Bv0CdE"|en|0|0|1537183882747211777|1404147295084503043|2022-06-15T21:22:51.000Z|@willow080868 @MissMambaM @StevePriceMedia @AusTodayListnr CDC also finally admitted less than 95% of recorded covid deaths were NOT caused by covid. So cdc recomending masks is a bit of a joke.|en|0|0
1150|FALSE: “Hydroxychloroquine is why Uganda, with a population of 43M, has only 15 COVID-19 deaths.”|https://www.poynter.org/?ifcn_misinformation=hydroxychloroquine-is-why-uganda-with-a-population-of-43m-has-only-15-covid-19-deaths|https://www.factcheck.org/2020/10/ugandas-low-covid-19-cases-due-to-restrictions-not-hydroxychloroquine/|FactCheck.org|United States|2020/08/18|1543230654191521792|1479941584032464899|2022-07-02T13:50:34.000Z|@shreddedballoon @ImmutableSpace @P_McCulloughMD https://t.co/g7agePZA1O|qme|0|0|1543219697776267270|1519265302583943168|2022-07-02T13:07:02.000Z|@Rn_Psi @ImmutableSpace @P_McCulloughMD I'll give you a possible reason. Africa fights river blindness with Ivermectin and Malaria with Hydroxychloroquine.|en|0|0
1170|FALSE: Herman Cain, one-time Republican presidential candidate, died of colon cancer, not COVID-19.|https://www.poynter.org/?ifcn_misinformation=herman-cain-one-time-republican-presidential-candidate-died-of-colon-cancer-not-covid-19|https://www.factcheck.org/2020/07/herman-cain-died-of-covid-19-not-cancer/|FactCheck.org|United States|2020/07/30|1538506953164410880|812778876107714560|2022-06-19T13:00:16.000Z|@OGEagleWarrior @andrea823901331 @GeorgePapa19 That's why his dumb azz shouldn't have gone to the trump rally. The same Dr. Fauci was warning ppl about underlying health conditions....https://t.co/lJG0HFfaBu|en|0|0|1538505223332847616|35282875|2022-06-19T12:53:23.000Z|@troll_hell @andrea823901331 @GeorgePapa19 Again underlying health conditions...you won't win this battle you are not Mainstream Media I can even use the CDC Death numbers to show you that they have lied about Death Numbers but I won't do the leg work because you are just lost|en|0|0
1170|FALSE: Herman Cain, one-time Republican presidential candidate, died of colon cancer, not COVID-19.|https://www.poynter.org/?ifcn_misinformation=herman-cain-one-time-republican-presidential-candidate-died-of-colon-cancer-not-covid-19|https://www.factcheck.org/2020/07/herman-cain-died-of-covid-19-not-cancer/|FactCheck.org|United States|2020/07/30|1536424709679484928|1434229867013279748|2022-06-13T19:06:10.000Z|"@Skye_1008 @ksorbs Trump had some killer rallies! 

https://t.co/MzhkaUeHHQ"|en|0|0|1536417675919798272|1038866467|2022-06-13T18:38:13.000Z|@ksorbs The same administration that had to pay fake “fact checkers” to undermine the opposing party and had rallies that looked like this. https://t.co/1qcQUlMIjQ|en|105|13
1192|FALSE: Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the “Wuhan lab in 2015.”|https://www.poynter.org/?ifcn_misinformation=photo-shows-former-president-barack-obama-dr-anthony-fauci-and-melinda-gates-at-the-wuhan-lab-in-2015|https://www.factcheck.org/2020/07/old-photo-shows-obama-fauci-at-u-s-facility-not-wuhan-lab/|FactCheck.org|United States|2020/07/14|1541836480577843201|1100278577117855744|2022-06-28T17:30:37.000Z|"@Krishraj52 @GailOrganic It was the National Institutes of Health in Bethesda, Maryland, not Wuhan (also not Gates).

https://t.co/V8BG27YsWg"|en|0|0|1541796508583874560|1347968539588780033|2022-06-28T14:51:47.000Z|@GailOrganic It was a video that came around in 2020 or 2021. I don’t know if I still have it to send it to you.|en|1|0
1192|FALSE: Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the “Wuhan lab in 2015.”|https://www.poynter.org/?ifcn_misinformation=photo-shows-former-president-barack-obama-dr-anthony-fauci-and-melinda-gates-at-the-wuhan-lab-in-2015|https://www.factcheck.org/2020/07/old-photo-shows-obama-fauci-at-u-s-facility-not-wuhan-lab/|FactCheck.org|United States|2020/07/14|1537824304221499392|1100278577117855744|2022-06-17T15:47:40.000Z|"@bacchaus351 @NickQuinlan9 No, he saw the usual photo of Obama touring the US NIH in Bethesda Maryland and somehow thought it was “Wuhan”.

https://t.co/V8BG27YsWg"|en|1|0|1537721177879240706|3307309744|2022-06-17T08:57:52.000Z|@NickQuinlan9 Yet that never happened Nick. Did you see this in a dream?|en|0|0
